Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country_Region;City;State_Province;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
2957;US-2020-131338;2020-08-09;2020-08-12;First Class;NP-18325;Naresj Patel;Consumer;United States;New York City;New York;10024;East;OFF-ST-10000642;Office Supplies;Storage;Tennsco Lockers, Gray;41.959999084472656;2;0;2.9372000694274902
2958;US-2020-163055;2020-08-09;2020-08-16;Standard Class;DS-13180;David Smith;Corporate;United States;Detroit;Michigan;48227;Central;OFF-ST-10002485;Office Supplies;Storage;Rogers Deluxe File Chest;21.979999542236328;1;0;0.21979999542236328
2959;US-2020-131338;2020-08-09;2020-08-12;First Class;NP-18325;Naresj Patel;Consumer;United States;New York City;New York;10024;East;TEC-AC-10002600;Technology;Accessories;Belkin QODE FastFit Bluetooth Keyboard;247.80000305175781;4;0;34.692001342773438
2960;US-2020-131338;2020-08-09;2020-08-12;First Class;NP-18325;Naresj Patel;Consumer;United States;New York City;New York;10024;East;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;979.95001220703125;5;0;274.385986328125
2961;US-2020-131338;2020-08-09;2020-08-12;First Class;NP-18325;Naresj Patel;Consumer;United States;New York City;New York;10024;East;TEC-PH-10003012;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;307.98001098632813;2;0;89.314201354980469
2962;US-2020-156496;2020-08-10;2020-08-16;Standard Class;WB-21850;William Brown;Consumer;United States;Redmond;Oregon;97756;West;OFF-AP-10001469;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector;133.47200012207031;4;0.20000000298023224;15.015600204467773
2963;US-2020-130022;2020-08-10;2020-08-16;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Eagan;Minnesota;55122;Central;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;29.790000915527344;3;0;12.511799812316895
2964;US-2020-121699;2020-08-10;2020-08-14;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Detroit;Michigan;48227;Central;OFF-BI-10004632;Office Supplies;Binders;GBC Binding covers;64.75;5;0;29.137500762939453
2965;US-2020-130022;2020-08-10;2020-08-16;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Eagan;Minnesota;55122;Central;OFF-LA-10002043;Office Supplies;Labels;Avery 489;41.400001525878906;4;0;19.871999740600586
2966;US-2020-130022;2020-08-10;2020-08-16;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Eagan;Minnesota;55122;Central;OFF-LA-10002787;Office Supplies;Labels;Avery 480;3.75;1;0;1.7999999523162842
2967;US-2020-156496;2020-08-10;2020-08-16;Standard Class;WB-21850;William Brown;Consumer;United States;Redmond;Oregon;97756;West;TEC-PH-10000576;Technology;Phones;AT&T 1080 Corded phone;438.36801147460938;4;0.20000000298023224;38.357200622558594
2968;US-2020-156496;2020-08-10;2020-08-16;Standard Class;WB-21850;William Brown;Consumer;United States;Redmond;Oregon;97756;West;TEC-PH-10004188;Technology;Phones;OtterBox Commuter Series Case - Samsung Galaxy S4;139.94400024414063;7;0.20000000298023224;-31.487400054931641
2969;US-2020-119634;2020-08-11;2020-08-16;Standard Class;BW-11065;Barry Weirich;Consumer;United States;Raleigh;North Carolina;27604;South;FUR-FU-10004270;Furniture;Furnishings;Executive Impressions 13" Clairmont Wall Clock;46.152000427246094;3;0.20000000298023224;12.114899635314941
2970;US-2020-156797;2020-08-11;2020-08-15;Standard Class;PO-19180;Philisse Overcash;Home Office;United States;New York City;New York;10035;East;OFF-AR-10001427;Office Supplies;Art;Newell 330;11.960000038146973;2;0;3.1096000671386719
2971;US-2020-156797;2020-08-11;2020-08-15;Standard Class;PO-19180;Philisse Overcash;Home Office;United States;New York City;New York;10035;East;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;138;2;0;34.5
2972;US-2020-148495;2020-08-13;2020-08-13;Same Day;SF-20065;Sandra Flanagan;Consumer;United States;Pomona;California;91767;West;FUR-FU-10001889;Furniture;Furnishings;Ultra Door Pull Handle;31.559999465942383;3;0;10.414799690246582
2973;US-2020-133396;2020-08-13;2020-08-15;First Class;GK-14620;Grace Kelly;Corporate;United States;Greensboro;North Carolina;27405;South;OFF-AR-10001446;Office Supplies;Art;Newell 309;64.680000305175781;7;0.20000000298023224;8.0850000381469727
2974;US-2020-112014;2020-08-13;2020-08-20;Standard Class;ON-18715;Odella Nelson;Corporate;United States;Yucaipa;California;92399;West;OFF-AR-10003156;Office Supplies;Art;50 Colored Long Pencils;50.799999237060547;5;0;13.208000183105469
2975;US-2020-150441;2020-08-13;2020-08-17;Second Class;RA-19285;Ralph Arnett;Consumer;United States;Richmond;Indiana;47374;Central;OFF-BI-10003529;Office Supplies;Binders;Avery Round Ring Poly Binders;11.359999656677246;4;0;5.5664000511169434
2976;US-2020-120516;2020-08-13;2020-08-17;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Marietta;Georgia;30062;South;OFF-BI-10004187;Office Supplies;Binders;3-ring staple pack;5.6399998664855957;3;0;2.7072000503540039
2977;US-2020-169656;2020-08-13;2020-08-16;First Class;EJ-13720;Ed Jacobs;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;422.85598754882813;3;0.20000000298023224;15.857099533081055
2978;US-2020-142454;2020-08-15;2020-08-19;Standard Class;RE-19450;Richard Eichhorn;Consumer;United States;Oakland;California;94601;West;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;104.23000335693359;7;0;28.142099380493164
2979;US-2020-162369;2020-08-15;2020-08-19;Standard Class;TT-21265;Tim Taslimi;Corporate;United States;Los Angeles;California;90045;West;OFF-ST-10000046;Office Supplies;Storage;Fellowes Super Stor/Drawer Files;323.10000610351563;2;0;61.388999938964844
2980;US-2020-142454;2020-08-15;2020-08-19;Standard Class;RE-19450;Richard Eichhorn;Consumer;United States;Oakland;California;94601;West;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;70.260002136230469;3;0;18.970199584960938
2981;US-2020-164238;2020-08-16;2020-08-20;Standard Class;JW-15955;Joni Wasserman;Consumer;United States;Philadelphia;Pennsylvania;19120;East;FUR-BO-10000780;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak;301.47000122070313;3;0.5;-204.99960327148438
2982;US-2020-126753;2020-08-16;2020-08-20;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001488;Furniture;Furnishings;Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped;254.35200500488281;3;0.20000000298023224;0
2983;US-2020-128090;2020-08-16;2020-08-22;Standard Class;JM-15865;John Murray;Consumer;United States;Phoenix;Arizona;85023;West;OFF-AR-10002255;Office Supplies;Art;Newell 346;2.3039999008178711;1;0.20000000298023224;0.25920000672340393
2984;US-2020-126753;2020-08-16;2020-08-20;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10003727;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;3.7620000839233398;3;0.69999998807907104;-2.7588000297546387
2985;US-2020-126753;2020-08-16;2020-08-20;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10003981;Office Supplies;Binders;Avery Durable Plastic 1" Binders;2.7239999771118164;2;0.69999998807907104;-1.9068000316619873
2986;US-2020-128090;2020-08-16;2020-08-22;Standard Class;JM-15865;John Murray;Consumer;United States;Phoenix;Arizona;85023;West;OFF-LA-10000452;Office Supplies;Labels;Avery 488;5.0399999618530273;2;0.20000000298023224;1.7640000581741333
2987;US-2020-126753;2020-08-16;2020-08-20;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10000130;Office Supplies;Paper;Xerox 199;10.272000312805176;3;0.20000000298023224;3.2100000381469727
2988;US-2020-128090;2020-08-16;2020-08-22;Standard Class;JM-15865;John Murray;Consumer;United States;Phoenix;Arizona;85023;West;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;313.02398681640625;8;0.20000000298023224;105.64559936523438
2989;US-2020-126753;2020-08-16;2020-08-20;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;10.368000030517578;2;0.20000000298023224;3.6287999153137207
2990;US-2020-164238;2020-08-16;2020-08-20;Standard Class;JW-15955;Joni Wasserman;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10002352;Office Supplies;Storage;Iris Project Case;44.687999725341797;7;0.20000000298023224;3.3515999317169189
2991;US-2020-126753;2020-08-16;2020-08-20;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10004227;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;31.176000595092773;3;0.20000000298023224;-5.4558000564575195
2992;US-2020-128090;2020-08-16;2020-08-22;Standard Class;JM-15865;John Murray;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10002624;Technology;Phones;Samsung Galaxy S4 Mini;1879.9599609375;5;0.20000000298023224;211.49549865722656
2993;US-2020-126753;2020-08-16;2020-08-20;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10003580;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;519.7919921875;4;0.40000000596046448;-112.62159729003906
2994;US-2020-119627;2020-08-17;2020-08-23;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;OFF-AR-10000203;Office Supplies;Art;Newell 336;10.272000312805176;3;0.20000000298023224;1.1555999517440796
2995;US-2020-111297;2020-08-17;2020-08-21;Standard Class;SC-20440;Shaun Chance;Corporate;United States;New Bedford;Massachusetts;2740;East;OFF-BI-10002412;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;52.200000762939453;9;0;23.489999771118164
2996;US-2020-119627;2020-08-17;2020-08-23;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;OFF-PA-10001937;Office Supplies;Paper;Xerox 21;36.287998199462891;7;0.20000000298023224;12.700799942016602
2997;US-2020-119627;2020-08-17;2020-08-23;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;TEC-AC-10001142;Technology;Accessories;First Data FD10 PIN Pad;252.80000305175781;4;0.20000000298023224;-31.600000381469727
2998;US-2020-119627;2020-08-17;2020-08-23;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;TEC-AC-10002217;Technology;Accessories;Imation Clip USB flash drive - 8 GB;30.079999923706055;2;0.20000000298023224;-5.2639999389648438
2999;US-2020-130456;2020-08-21;2020-08-26;Standard Class;DS-13180;David Smith;Corporate;United States;San Francisco;California;94122;West;FUR-BO-10003893;Furniture;Bookcases;Sauder Camden County Collection Library;586.39801025390625;6;0.15000000596046448;34.493999481201172
3000;US-2020-144267;2020-08-21;2020-08-23;First Class;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;544.00799560546875;3;0.20000000298023224;40.80059814453125
3001;US-2020-154823;2020-08-21;2020-08-25;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Springfield;Ohio;45503;East;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;598.4580078125;3;0.30000001192092896;-42.747001647949219
3002;US-2020-154823;2020-08-21;2020-08-25;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Springfield;Ohio;45503;East;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;25.983999252319336;1;0.20000000298023224;-3.8975999355316162
3003;US-2020-122168;2020-08-21;2020-08-26;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Florence;Kentucky;41042;South;OFF-AR-10002053;Office Supplies;Art;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;35.759998321533203;12;0;10.012800216674805
3004;US-2020-122168;2020-08-21;2020-08-26;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Florence;Kentucky;41042;South;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;17.520000457763672;3;0;8.2343997955322266
3005;US-2020-154823;2020-08-21;2020-08-25;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Springfield;Ohio;45503;East;OFF-BI-10001098;Office Supplies;Binders;Acco D-Ring Binder w/DublLock;12.828000068664551;2;0.69999998807907104;-8.9795999526977539
3006;US-2020-130512;2020-08-21;2020-08-25;Standard Class;SM-20320;Sean Miller;Home Office;United States;Allentown;Pennsylvania;18103;East;OFF-BI-10004519;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;99.587997436523438;2;0.69999998807907104;-82.989997863769531
3007;US-2020-144267;2020-08-21;2020-08-23;First Class;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10000157;Office Supplies;Paper;Xerox 191;59.939998626708984;3;0;28.17180061340332
3008;US-2020-144267;2020-08-21;2020-08-23;First Class;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10001947;Office Supplies;Paper;Xerox 1974;23.920000076293945;4;0;11.720800399780273
3009;US-2020-130512;2020-08-21;2020-08-25;Standard Class;SM-20320;Sean Miller;Home Office;United States;Allentown;Pennsylvania;18103;East;OFF-PA-10003625;Office Supplies;Paper;Xerox 1979;49.568000793457031;2;0.20000000298023224;15.489999771118164
3010;US-2020-144267;2020-08-21;2020-08-23;First Class;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10003657;Office Supplies;Paper;Xerox 1927;4.2800002098083496;1;0;1.9259999990463257
3011;US-2020-130456;2020-08-21;2020-08-26;Standard Class;DS-13180;David Smith;Corporate;United States;San Francisco;California;94122;West;OFF-ST-10000736;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;80.980003356933594;1;0;3.2392001152038574
3012;US-2020-130512;2020-08-21;2020-08-25;Standard Class;SM-20320;Sean Miller;Home Office;United States;Allentown;Pennsylvania;18103;East;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;663.072021484375;6;0.20000000298023224;-165.76800537109375
3013;US-2020-130512;2020-08-21;2020-08-25;Standard Class;SM-20320;Sean Miller;Home Office;United States;Allentown;Pennsylvania;18103;East;OFF-SU-10001935;Office Supplies;Supplies;Staple remover;3.4879999160766602;2;0.20000000298023224;-0.69760000705718994
3014;US-2020-130512;2020-08-21;2020-08-25;Standard Class;SM-20320;Sean Miller;Home Office;United States;Allentown;Pennsylvania;18103;East;TEC-AC-10000290;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;21.728000640869141;4;0.20000000298023224;3.8024001121520996
3015;US-2020-129854;2020-08-22;2020-08-26;Standard Class;RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10009;East;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;16.520000457763672;4;0;7.5991997718811035
3016;US-2020-132080;2020-08-22;2020-08-25;First Class;DP-13105;Dave Poirier;Corporate;United States;New York City;New York;10035;East;OFF-BI-10003694;Office Supplies;Binders;Avery 3 1/2" Diskette Storage Pages, 10/Pack;50.11199951171875;6;0.20000000298023224;16.286399841308594
3017;US-2020-114468;2020-08-23;2020-08-23;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440;Central;OFF-AP-10000696;Office Supplies;Appliances;Holmes Odor Grabber;5.7680001258850098;2;0.80000001192092896;-13.554800033569336
3018;US-2020-165624;2020-08-23;2020-08-28;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;542.94000244140625;3;0;152.023193359375
3019;US-2020-165624;2020-08-23;2020-08-28;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;OFF-AP-10001492;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;25.860000610351563;3;0;6.723599910736084
3020;US-2020-114468;2020-08-23;2020-08-23;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440;Central;OFF-FA-10003021;Office Supplies;Fasteners;Staples;12.031999588012695;8;0.20000000298023224;2.2560000419616699
3021;US-2020-165624;2020-08-23;2020-08-28;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;OFF-LA-10003190;Office Supplies;Labels;Avery 474;8.6400003433227539;3;0;4.2336001396179199
3022;US-2020-114468;2020-08-23;2020-08-23;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440;Central;OFF-PA-10000809;Office Supplies;Paper;Xerox 206;10.368000030517578;2;0.20000000298023224;3.6287999153137207
3023;US-2020-165624;2020-08-23;2020-08-28;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;193.80000305175781;5;0;94.961997985839844
3024;US-2020-165624;2020-08-23;2020-08-28;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;OFF-PA-10002499;Office Supplies;Paper;Xerox 1890;97.879997253417969;2;0;48.939998626708984
3025;US-2020-165624;2020-08-23;2020-08-28;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;OFF-PA-10003893;Office Supplies;Paper;Xerox 1962;21.399999618530273;5;0;9.630000114440918
3026;US-2020-114468;2020-08-23;2020-08-23;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440;Central;OFF-SU-10004231;Office Supplies;Supplies;Acme Tagit Stainless Steel Antibacterial Scissors;31.680000305175781;4;0.20000000298023224;2.7720000743865967
3027;US-2020-165624;2020-08-23;2020-08-28;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;TEC-AC-10004568;Technology;Accessories;Maxell LTO Ultrium - 800 GB;251.91000366210938;9;0;47.862899780273438
